--------- beginning of main
--------- beginning of system
---------------------------- PROCESS STARTED (3122) for package com.example.financialapp ----------------------------
2025-07-08 16:48:55.320  3122-3122  nativeloader            com.example.financialapp             D  Configuring clns-9 for other apk /data/app/~~g9KuHgextp0uMfXVhXadCg==/com.example.financialapp-0TSoet5GBlSZjrpF17cpDg==/base.apk. target_sdk_version=35, uses_libraries=, library_path=/data/app/~~g9KuHgextp0uMfXVhXadCg==/com.example.financialapp-0TSoet5GBlSZjrpF17cpDg==/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.example.financialapp
2025-07-08 16:50:17.279  3122-3266  Repository              com.example.financialapp             D  === 锚点状态结束 ===
2025-07-08 16:50:17.280  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:17.281  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.281  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.281  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.281  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.281  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 11422.5
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 342.675
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 342.675
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.282  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=19800.0, 纳税基数=19800.0, 社保基数=19300.0
2025-07-08 16:50:17.282  3122-3264  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  累计应纳税所得额: 11422.5
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  累计应纳税额: 342.675
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  当月应缴税额: 342.675
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  财务计算: 总工资=19800.0, 纳税基数=19800.0, 社保基数=19300.0
2025-07-08 16:50:17.283  3122-3264  Repository              com.example.financialapp             D  社保=2026.5, 公积金=1351.0000000000002, 税额=342.675, 实发=16079.825
2025-07-08 16:50:17.283  3122-3266  Repository              com.example.financialapp             D  社保=2026.5, 公积金=1351.0000000000002, 税额=342.675, 实发=16079.825
2025-07-08 16:50:17.309  3122-3122  SettingsViewModel       com.example.financialapp             D  设置保存完成，应该触发主页财务数据更新
2025-07-08 16:50:17.310  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=19800.0, 净收入=16079.825
2025-07-08 16:50:17.310  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(数据变更): 工资=19800.0, 净收入=16079.825
2025-07-08 16:50:17.311  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:17.311  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.311  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.312  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:17.313  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:50:17.313  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 11422.5
2025-07-08 16:50:17.313  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 342.675
2025-07-08 16:50:17.315  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:17.315  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 342.675
2025-07-08 16:50:17.315  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=19800.0, 纳税基数=19800.0, 社保基数=19300.0
2025-07-08 16:50:17.315  3122-3266  Repository              com.example.financialapp             D  社保=2026.5, 公积金=1351.0000000000002, 税额=342.675, 实发=16079.825
2025-07-08 16:50:17.347  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(数据变更): 工资=19800.0, 净收入=16079.825
2025-07-08 16:50:20.863  3122-3122  MainActivity            com.example.financialapp             D  导航到: 主页
2025-07-08 16:50:20.879  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:4d04cee8: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT fromUser false
2025-07-08 16:50:20.879  3122-3122  InsetsController        com.example.financialapp             D  hide(ime(), fromIme=false)
2025-07-08 16:50:20.880  3122-3122  WindowOnBackDispatcher  com.example.financialapp             W  sendCancelIfRunning: isInProgress=false callback=android.view.ImeBackAnimationController@5cd86dc
2025-07-08 16:50:20.881  3122-3122  InsetsController        com.example.financialapp             D  Setting requestedVisibleTypes to -9 (was -1)
2025-07-08 16:50:20.921  3122-3122  WindowOnBackDispatcher  com.example.financialapp             W  sendCancelIfRunning: isInProgress=false callback=androidx.activity.OnBackPressedDispatcher$Api34Impl$createOnBackAnimationCallback$1@cc3bd57
2025-07-08 16:50:20.922  3122-3122  Repository              com.example.financialapp             D  锚点系统：月份切换到2025年7月，不自动创建记录
2025-07-08 16:50:20.922  3122-3122  Repository              com.example.financialapp             D  更新显示值，当前月份: 2025-07
2025-07-08 16:50:20.923  3122-3122  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:20.923  3122-3122  Repository              com.example.financialapp             D  更新前 - 工资项: 3个, 总工资: 19800.0, 社保: 0.105, 公积金: 0.07
2025-07-08 16:50:20.923  3122-3122  Repository              com.example.financialapp             D  更新后 - 工资项: 3个, 总工资: 19800.0, 社保: 0.105, 公积金: 0.07
2025-07-08 16:50:20.924  3122-3122  Repository              com.example.financialapp             D  切换到2025年7月
2025-07-08 16:50:20.924  3122-3122  MainActivity            com.example.financialapp             D  当前Fragment数量: 1
2025-07-08 16:50:20.924  3122-3122  MainActivity            com.example.financialapp             D  Fragment类型: HomeFragment
2025-07-08 16:50:20.924  3122-3122  MainActivity            com.example.financialapp             D  月份切换到2025年7月
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.924  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年7月设置: 工资=19800.0, 类型=手动锚点
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年7月
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 11422.5
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 342.675
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 342.675
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=19800.0, 纳税基数=19800.0, 社保基数=19300.0
2025-07-08 16:50:20.925  3122-3266  Repository              com.example.financialapp             D  社保=2026.5, 公积金=1351.0000000000002, 税额=342.675, 实发=16079.825
2025-07-08 16:50:20.979  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=19800.0, 净收入=16079.825
2025-07-08 16:50:21.074  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:f21e2b80: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT fromUser false
2025-07-08 16:50:21.075  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:2ead9280: onRequestHide at ORIGIN_CLIENT reason HIDE_SOFT_INPUT_CLOSE_CURRENT_SESSION fromUser false
2025-07-08 16:50:21.075  3122-3122  InsetsController        com.example.financialapp             D  hide(ime(), fromIme=false)
2025-07-08 16:50:21.075  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:2ead9280: onCancelled at PHASE_CLIENT_ALREADY_HIDDEN
2025-07-08 16:50:21.075  3122-3122  ImeTracker              com.example.financialapp             I  com.example.financialapp:f21e2b80: onFailed at PHASE_CLIENT_VIEW_SERVED
2025-07-08 16:50:21.205  3122-3122  RemoteInpu...ectionImpl com.example.financialapp             W  requestCursorUpdates on inactive InputConnection
2025-07-08 16:50:21.225  3122-3122  ImeBackDispatcher       com.example.financialapp             E  Ime callback not found. Ignoring unregisterReceivedCallback. callbackId: 105604504
2025-07-08 16:50:21.227  3122-3122  ImeTracker              com.example.financialapp             I  system_server:6f37dca4: onCancelled at PHASE_CLIENT_ON_CONTROLS_CHANGED
2025-07-08 16:50:26.417  3122-3122  Repository              com.example.financialapp             D  锚点系统：月份切换到2025年6月，不自动创建记录
2025-07-08 16:50:26.418  3122-3122  Repository              com.example.financialapp             D  更新显示值，当前月份: 2025-06
2025-07-08 16:50:26.418  3122-3122  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.419  3122-3122  Repository              com.example.financialapp             D  更新前 - 工资项: 3个, 总工资: 19800.0, 社保: 0.105, 公积金: 0.07
2025-07-08 16:50:26.421  3122-3122  Repository              com.example.financialapp             D  更新后 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:50:26.421  3122-3122  Repository              com.example.financialapp             D  切换到2025年6月
2025-07-08 16:50:26.421  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.421  3122-3122  MainActivity            com.example.financialapp             D  当前Fragment数量: 1
2025-07-08 16:50:26.421  3122-3122  MainActivity            com.example.financialapp             D  Fragment类型: HomeFragment
2025-07-08 16:50:26.421  3122-3122  MainActivity            com.example.financialapp             D  月份切换到2025年6月
2025-07-08 16:50:26.421  3122-3264  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.421  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.421  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.421  3122-3264  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  累积计税: 2025年6月
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:50:26.422  3122-3264  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.422  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年6月
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:50:26.423  3122-3266  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:50:26.428  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=0.0, 净收入=0.0
2025-07-08 16:50:26.429  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(数据变更): 工资=0.0, 净收入=0.0
2025-07-08 16:50:26.430  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.430  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.430  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.430  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.431  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.431  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.431  3122-3266  Repository              com.example.financialapp             D  获取2025年6月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.431  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.431  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.431  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.432  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.432  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年6月
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:50:26.433  3122-3266  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:50:26.435  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(数据变更): 工资=0.0, 净收入=0.0
2025-07-08 16:50:27.631  3122-3122  Repository              com.example.financialapp             D  锚点系统：月份切换到2025年5月，不自动创建记录
2025-07-08 16:50:27.631  3122-3122  Repository              com.example.financialapp             D  更新显示值，当前月份: 2025-05
2025-07-08 16:50:27.632  3122-3122  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.632  3122-3122  Repository              com.example.financialapp             D  更新前 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:50:27.632  3122-3122  Repository              com.example.financialapp             D  更新后 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:50:27.632  3122-3122  Repository              com.example.financialapp             D  切换到2025年5月
2025-07-08 16:50:27.633  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.634  3122-3122  MainActivity            com.example.financialapp             D  当前Fragment数量: 1
2025-07-08 16:50:27.634  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.636  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.636  3122-3122  MainActivity            com.example.financialapp             D  Fragment类型: HomeFragment
2025-07-08 16:50:27.636  3122-3122  MainActivity            com.example.financialapp             D  月份切换到2025年5月
2025-07-08 16:50:27.637  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.637  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.637  3122-3266  Repository              com.example.financialapp             D  获取2025年5月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.637  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.637  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  累积计税: 2025年5月
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  累计应纳税所得额: 0.0
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  累计应纳税额: 0.0
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  上月累计已缴税额: 0.0
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  当月应缴税额: 0.0
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  财务计算: 总工资=0.0, 纳税基数=0.0, 社保基数=0.0
2025-07-08 16:50:27.638  3122-3266  Repository              com.example.financialapp             D  社保=0.0, 公积金=0.0, 税额=0.0, 实发=0.0
2025-07-08 16:50:27.645  3122-3122  HomeViewModel           com.example.financialapp             D  财务数据已更新(设置变更): 工资=0.0, 净收入=0.0
2025-07-08 16:50:28.096  3122-3122  Repository              com.example.financialapp             D  锚点系统：月份切换到2025年4月，不自动创建记录
2025-07-08 16:50:28.096  3122-3122  Repository              com.example.financialapp             D  更新显示值，当前月份: 2025-04
2025-07-08 16:50:28.097  3122-3122  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:28.097  3122-3122  Repository              com.example.financialapp             D  更新前 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:50:28.097  3122-3122  Repository              com.example.financialapp             D  更新后 - 工资项: 2个, 总工资: 0.0, 社保: 0.0, 公积金: 0.0
2025-07-08 16:50:28.098  3122-3122  Repository              com.example.financialapp             D  切换到2025年4月
2025-07-08 16:50:28.098  3122-3122  MainActivity            com.example.financialapp             D  当前Fragment数量: 1
2025-07-08 16:50:28.098  3122-3122  MainActivity            com.example.financialapp             D  Fragment类型: HomeFragment
2025-07-08 16:50:28.098  3122-3122  MainActivity            com.example.financialapp             D  月份切换到2025年4月
2025-07-08 16:50:28.099  3122-3266  Repository              com.example.financialapp             D  获取2025年4月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:28.100  3122-3266  Repository              com.example.financialapp             D  获取2025年1月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:28.100  3122-3266  Repository              com.example.financialapp             D  获取2025年2月设置: 工资=0.0, 来源=无记录
2025-07-08 16:50:28.100  3122-3266  Repository              com.example.financialapp             D  获取2025年3月设置: 工资=0.0, 来源=无记录
